date,city,temperature,humidity,wind_speed,weather_condition
2024-01-01,常州,22.389998818374576,41.927380044639165,0.38711567875204167,小雨
2024-01-02,常州,16.098901123421985,86.760717400852,0.47181448294192135,大雨
2024-01-03,常州,26.82581582494878,42.91592915854654,3.4086892383706746,雷阵雨
2024-01-04,常州,21.743999610234724,49.179812744351025,0.2406455939692441,大雨
2024-01-05,常州,25.15118160823311,80.63724426911833,1.3182052886514903,中雨
2024-01-06,常州,32.07459821178564,60.67804034745538,0.19114846009961647,大雨
2024-01-07,常州,26.16865782985172,72.50127285006691,0.03404095093707362,多云
2024-01-08,常州,31.74948767753912,50.999431402595725,1.4588346214940402,多云
2024-01-09,常州,14.659938758046122,67.09457821535221,0.4085233203741474,多云
2024-01-10,常州,23.895889410880987,72.408590841788,1.3807853334820859,中雨
2024-01-11,常州,22.546883593508994,85.23761020520634,3.741362998788439,雾
2024-01-12,常州,19.920087131220924,43.41707018252424,0.5114638412130786,多云
2024-01-13,常州,27.863219534309593,45.578844810312525,1.0915026900130782,多云
2024-01-14,常州,24.22168918154438,67.44051474976499,0.1590549364201444,晴
2024-01-15,常州,26.50015411118779,81.45048549086945,1.5545959068586719,晴
2024-01-16,常州,20.238593597830988,87.37413885466626,1.2682070766240654,雾
2024-01-17,常州,25.06662539651908,54.804958217268094,0.5905126409295631,多云
2024-01-18,常州,25.46574827701429,58.27918928066099,0.43436029393156395,晴
2024-01-19,常州,30.027618540128756,85.95500968773574,0.32477814575841757,多云
2024-01-20,常州,31.112556480013865,47.154541548554626,0.8912094307964742,多云
2024-01-21,常州,26.405509525730025,55.22268827863883,0.9378601310094941,小雨
2024-01-22,常州,22.301370317708177,51.232707211400026,2.1172323119096186,阴
2024-01-23,常州,19.778925367096125,88.89810931619286,2.1013497789292623,多云
2024-01-24,常州,28.67348955660081,53.41925259349542,1.353607912470757,晴
2024-01-25,常州,21.464711559073447,69.90484031824566,0.5429676112479291,多云
2024-01-26,常州,21.507574904135787,46.6770435299264,0.39276848888496363,晴
2024-01-27,常州,24.285665194141306,81.0646759876096,5.717927506451856,多云
2024-01-28,常州,20.24880124025917,49.267983167338585,3.9987568067881636,小雨
2024-01-29,常州,27.771871582873395,52.56276489966902,3.2278947166456216,晴
2024-01-30,常州,12.573476282761034,55.640597039812576,3.47740224820348,雾
2024-01-31,常州,26.461762456975908,72.96691960376981,2.484796194318406,晴
2024-02-01,常州,19.635229201930848,49.43487340215087,0.46304263125337247,晴
2024-02-02,常州,29.346789242134932,76.52950297616238,0.785913154450744,晴
2024-02-03,常州,26.10327321163223,42.59094744054518,1.688614607284321,晴
2024-02-04,常州,27.72014763795498,77.75997584477972,1.5272322018213458,大雨
2024-02-05,常州,21.96424423186714,57.95951190628277,0.654881521208087,多云
2024-02-06,常州,27.484832698325018,41.16879533368973,0.11410430534208156,晴
2024-02-07,常州,19.03518756709567,75.22781523381724,1.437246838283797,大雨
2024-02-08,常州,28.779475850358494,63.23597109044244,4.0919689446789445,雷阵雨
2024-02-09,常州,27.423442032871517,88.1537879685475,0.3030150792059364,雷阵雨
2024-02-10,常州,25.373749510532036,50.204074690692046,3.2484772828574595,晴
2024-02-11,常州,20.273848021914468,78.74805345163264,2.6926282983281773,晴
2024-02-12,常州,28.465656052830543,68.92501068654302,1.5736268798144901,晴
2024-02-13,常州,31.5456917735533,78.92938771892396,3.8280097202203365,大雨
