date,city,temperature,humidity,wind_speed,weather_condition
2024-01-01,扬州,20.45820584868854,85.63181046595813,0.6460017122456605,阴
2024-01-02,扬州,22.870874288194173,57.8738538575607,0.6444798701966553,中雨
2024-01-03,扬州,28.04149924290824,49.837504515419184,5.628133785416726,阴
2024-01-04,扬州,26.425539803230944,64.71927082013863,1.5517289661254088,多云
2024-01-05,扬州,28.217591823391743,49.80225144505838,2.773206938136519,晴
2024-01-06,扬州,28.239029923309147,61.41092353353187,0.46307714431109237,晴
2024-01-07,扬州,28.098159567320852,68.24403337767647,1.0083490279527347,阴
2024-01-08,扬州,25.670793089300997,84.15530319880008,2.50956772988589,多云
2024-01-09,扬州,21.27584910407885,82.11897229699687,0.8615749052615636,多云
2024-01-10,扬州,12.115526227730268,46.290910968602354,1.20412416097428,小雨
2024-01-11,扬州,23.356133680440117,45.5882370084821,1.4520336753690886,多云
2024-01-12,扬州,19.956448438341468,45.4618078837756,2.481809179526844,阴
2024-01-13,扬州,21.37484647336612,44.014895409570926,3.045847874082474,小雨
2024-01-14,扬州,27.499228063995883,79.88319811284666,3.6769756986084237,小雨
2024-01-15,扬州,32.81938309208128,60.89445783043101,0.19924801249271365,多云
2024-01-16,扬州,25.827842541118343,44.2812174220945,0.3040907838019568,雷阵雨
2024-01-17,扬州,21.413522266504327,49.50413034901001,0.8159173848464613,晴
2024-01-18,扬州,25.135911361240083,71.57783665358323,0.28041633091983315,多云
2024-01-19,扬州,26.603354228875407,81.85295514582499,1.6247215206237844,晴
2024-01-20,扬州,24.394553795871236,83.75225909732873,0.024616526963035325,雷阵雨
2024-01-21,扬州,27.848047422574652,71.20442859529025,7.542857178955596,多云
2024-01-22,扬州,32.00161696625346,42.641984072674525,0.7840484371113657,多云
2024-01-23,扬州,17.59681106886737,77.65520345083695,0.7845766103393957,多云
2024-01-24,扬州,36.37813407171567,89.98119168502473,0.5285900836644346,阴
2024-01-25,扬州,30.959960210377055,72.31691136115602,5.028942933628923,雾
2024-01-26,扬州,16.17568756190819,79.63604764531601,1.5944957180951351,小雨
2024-01-27,扬州,28.801836200805933,46.25369388316662,3.5714301164053337,阴
2024-01-28,扬州,23.372468946323032,57.69831590337423,2.8121438340048086,中雨
2024-01-29,扬州,25.519051363036667,78.95901288380848,0.8257029754770613,雷阵雨
2024-01-30,扬州,22.824937807118374,44.87943889202364,0.01330508513148932,小雨
2024-01-31,扬州,26.084104756431373,47.55349189895061,8.379365782569213,小雨
2024-02-01,扬州,18.651028765741756,54.18458406612838,1.7581306811482167,雷阵雨
2024-02-02,扬州,26.254617492580927,83.96221288550865,0.4515891128422549,中雨
2024-02-03,扬州,25.928393886057506,86.87287865637859,0.39277702595465697,雾
2024-02-04,扬州,22.274020418351395,69.61032932278373,1.4790912424759974,小雨
2024-02-05,扬州,28.814960800010898,87.39356359764105,0.800664723597374,小雨
2024-02-06,扬州,21.15386717479244,54.265188956927666,1.59278094821853,多云
2024-02-07,扬州,38.28438449988167,60.601827093887394,1.0005383001141148,多云
2024-02-08,扬州,25.67532604479848,52.188911420642526,4.140272473209856,多云
2024-02-09,扬州,26.971628728603818,41.276216237697916,0.14980943649626138,阴
2024-02-10,扬州,18.292258678036,45.289959383431544,0.8793876286984698,阴
2024-02-11,扬州,26.695742407688346,80.62588216081545,2.333377562657397,多云
2024-02-12,扬州,24.530679131469835,59.88423773424795,0.7992737662847137,阴
2024-02-13,扬州,18.78595269912593,84.45344436396621,1.0623968757429132,多云
2024-02-14,扬州,25.730161816210607,60.19349383990676,0.907094016894397,多云
2024-02-15,扬州,26.588896745186148,86.67992930917802,1.6323971826305586,雷阵雨
2024-02-16,扬州,23.12467673378948,85.68140468224226,5.113059548640491,晴
2024-02-17,扬州,18.705583054408734,86.22030922151207,7.508704386561359,雷阵雨
2024-02-18,扬州,20.324874530279622,72.5816999865491,0.44616438753106885,多云
2024-02-19,扬州,14.649538746880019,47.97704686648423,0.06359381661691559,多云
2024-02-20,扬州,20.701601498070836,66.4101522514493,6.092144360997565,小雨
2024-02-21,扬州,16.928101014961605,66.74568844133015,1.9227129319570548,多云
2024-02-22,扬州,24.562390653471674,70.88800103573733,0.6162135638628,阴
2024-02-23,扬州,23.268346843643258,55.514484954105306,1.3269181462751494,晴
2024-02-24,扬州,28.622375465152878,73.24967613027383,2.863215361133677,小雨
2024-02-25,扬州,25.14212234165881,49.87689352568585,0.5382109667338778,多云
2024-02-26,扬州,18.353666037459224,63.83974068250704,2.2054729083824434,多云
2024-02-27,扬州,21.956644468672078,52.262490455701666,1.9256922107915293,晴
2024-02-28,扬州,29.472827273694044,52.384830595277606,0.8160104592187548,多云
2024-02-29,扬州,29.16957979309773,53.804315091578104,1.7669087038036881,晴
2024-03-01,扬州,25.629666097785556,89.7657586771216,2.3977772210209354,多云
2024-03-02,扬州,24.830824331974032,45.139700916454146,5.261442145106895,多云
