date,city,temperature,humidity,wind_speed,weather_condition
2024-01-01,淮安,37.95693143370713,49.89795379434709,0.668108576132845,多云
2024-01-02,淮安,31.40307203446481,89.09830730872316,2.269993641320808,雷阵雨
2024-01-03,淮安,23.752583422323244,60.415553162655826,4.959747588762259,雷阵雨
2024-01-04,淮安,25.548451247560838,72.12243087939234,0.9899042117923306,晴
2024-01-05,淮安,25.147159991192687,71.57988603762125,0.5901620964080758,晴
2024-01-06,淮安,20.962976324494125,69.05113121956927,4.5161507839588175,晴
2024-01-07,淮安,31.953645008934846,57.68000339705027,1.2596681803702052,小雨
2024-01-08,淮安,32.492658862935855,47.308633796803754,1.4793780113795199,雷阵雨
2024-01-09,淮安,24.29795918119343,82.08722087108907,0.8950879656807681,多云
2024-01-10,淮安,24.678233949802916,63.73279414704681,0.8983015217772256,多云
2024-01-11,淮安,26.072725552584004,41.83308713944213,0.16543764009571005,晴
2024-01-12,淮安,18.390579633357547,78.17492175289101,1.162439369215041,小雨
2024-01-13,淮安,19.90790396122705,40.47299531368589,1.7517707864192817,阴
2024-01-14,淮安,33.823684844742886,53.56317851512333,0.6348137228406977,晴
2024-01-15,淮安,23.088430047114855,70.79893809814612,1.904818974912528,多云
2024-01-16,淮安,17.806611414784932,84.75121398122442,1.9111180202047087,多云
2024-01-17,淮安,17.177367996620767,55.50840304784262,2.9677994434550463,晴
2024-01-18,淮安,27.48667556873455,81.60025137552488,0.9355215597416701,阴
2024-01-19,淮安,15.184164517702259,79.34361701188675,4.3253701414128365,多云
2024-01-20,淮安,19.314448613722647,45.74629312234708,1.7366052032178714,多云
2024-01-21,淮安,27.532091322888284,84.7122885663693,2.612131999031644,晴
2024-01-22,淮安,17.838807288764343,85.24207875767334,2.0997250173182254,多云
2024-01-23,淮安,19.2306209674732,46.711557622104095,6.4457356072413425,小雨
2024-01-24,淮安,23.101392183942732,77.29318226309519,2.0060639964577116,中雨
2024-01-25,淮安,21.06268719828573,53.34471587883971,0.05249746833152824,中雨
2024-01-26,淮安,15.787590708113099,62.48395865048762,2.761113328189705,多云
2024-01-27,淮安,22.754950910964,64.35502718032724,1.4378532398551052,晴
2024-01-28,淮安,20.25710921390137,54.388667835918106,4.102413890410032,晴
2024-01-29,淮安,25.64382262215775,62.05878785296298,1.7369634905743117,雾
2024-01-30,淮安,31.412617718632937,78.12588881898714,0.09805529047669889,阴
2024-01-31,淮安,24.423154358402616,46.00574855225457,0.12204650416233992,晴
2024-02-01,淮安,24.417177486530704,59.93128411477112,1.0163644761432902,阴
2024-02-02,淮安,31.06214341483977,55.22553684409572,0.11104226445847057,阴
2024-02-03,淮安,21.44501500746081,55.885441835473344,8.41108999761754,晴
2024-02-04,淮安,26.89954441168114,84.81101346213066,7.501435638669668,晴
2024-02-05,淮安,30.514054261679995,89.76400662478362,1.4767089569990834,晴
2024-02-06,淮安,29.630147114366217,80.03590466681547,1.1576205765206584,多云
2024-02-07,淮安,25.440931324969462,70.75402803538563,0.2238252760499852,晴
2024-02-08,淮安,25.408300801769204,44.69707037434053,0.42692633534300506,晴
2024-02-09,淮安,23.511118544382235,47.02860595757359,2.5186638211870047,阴
2024-02-10,淮安,29.25759219805225,47.46573884244855,4.159905047105549,阴
2024-02-11,淮安,18.301412045530157,49.10371115935759,1.0444689410243082,大雨
2024-02-12,淮安,24.568008114139523,53.85777366939727,9.44838703816809,小雨
2024-02-13,淮安,15.445951197167208,44.83097927499301,5.709758531938639,晴
2024-02-14,淮安,22.808888723631316,40.177406840037726,0.1299207427752552,晴
2024-02-15,淮安,34.07262652515424,40.078106271470936,0.777589363417174,阴
2024-02-16,淮安,30.281317257305698,47.200627880930384,8.528526794766707,雷阵雨
2024-02-17,淮安,18.309514464354713,74.33401872923704,1.187151457554852,晴
2024-02-18,淮安,32.384930944366154,64.01849316529137,0.09434050795919892,晴
2024-02-19,淮安,21.922242659802702,68.5497299800595,5.088752535193109,小雨
2024-02-20,淮安,24.90250269060785,58.715911870079196,2.325343054767639,雷阵雨
2024-02-21,淮安,16.257110534601107,66.53116996040143,0.0760481723906098,晴
2024-02-22,淮安,21.954846336777063,61.174714517232744,0.7515370266940543,大雨
2024-02-23,淮安,21.787182066111242,69.7319451985851,4.646195792990744,多云
2024-02-24,淮安,23.245745148981715,58.022347692698425,2.6614335199734693,晴
2024-02-25,淮安,30.45603502787585,75.71343139023071,4.167939950734285,多云
2024-02-26,淮安,25.751667524671,76.77468230938611,0.18003420244111673,晴
2024-02-27,淮安,25.07737100247632,45.58250336029691,0.4388769560468325,阴
2024-02-28,淮安,28.332910897651978,55.58854630475482,4.108861804216954,晴
2024-02-29,淮安,31.87674330985034,54.505380391512034,2.483993014880937,雾
2024-03-01,淮安,23.681123098059096,57.56141380543304,1.49048645957528,雷阵雨
2024-03-02,淮安,17.13804284392659,86.31168096867239,3.702592330135378,多云
2024-03-03,淮安,21.76738506158432,70.75856850864852,0.4853578035625336,雾
2024-03-04,淮安,22.864147791968563,69.42495550163879,2.8265459522022534,小雨
2024-03-05,淮安,19.81645268832454,40.162171582915846,0.6232348583234381,晴
2024-03-06,淮安,40.85309554836553,88.04093073751963,0.8333495954651735,中雨
2024-03-07,淮安,24.322082034512388,46.299908292250585,1.3432638526474208,阴
2024-03-08,淮安,37.710590177107,63.02936621379901,0.3127254733358808,大雨
2024-03-09,淮安,26.18393988344317,57.18856735413066,2.701917211083575,晴
2024-03-10,淮安,30.13912528534981,82.98901742798802,2.0315510285541145,小雨
2024-03-11,淮安,18.22862302830436,81.84413259723348,0.9974582590768413,多云
2024-03-12,淮安,33.303505507303896,77.71647161225717,1.6998705176124307,晴
2024-03-13,淮安,26.536660569598723,72.61272168347043,0.8683903861951946,小雨
2024-03-14,淮安,20.760856322520148,43.6236153866402,5.5094803301706685,多云
2024-03-15,淮安,22.715780049781728,74.94974318022369,3.9454563346510816,晴
2024-03-16,淮安,33.019048895867115,53.360528295768525,6.00481624238378,小雨
2024-03-17,淮安,33.287023440569484,79.06166204214186,1.718304171134844,雾
2024-03-18,淮安,23.696767085553212,84.06809920572923,2.057979726159045,小雨
2024-03-19,淮安,20.113006587359287,55.60483644831767,0.5718103933336344,中雨
2024-03-20,淮安,16.386648609541986,50.12332964830857,0.6353223659534547,晴
2024-03-21,淮安,23.15113357165971,40.16932762083292,0.7389708131307788,阴
2024-03-22,淮安,23.41596155354392,59.47710635354444,0.6926422236451141,晴
2024-03-23,淮安,21.170535297816187,52.54290029934369,0.4515416511870212,晴
